view,name,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
view_270.png,121.38788428664716_31.167548239474783_0900030012210108131614445HH_final.png,26.4556884765625,0.3077507019042969,5.50689697265625,0.0,0.16927719116210938,0.231170654296875,0.005340576171875,0.0,23.820781707763672,1.4057159423828125,4.360866546630859,0.6201744079589844,0.0,0.7124900817871094,0.0,36.403846740722656,0.0,0.0,0.0
view_000.png,121.38817680597175_31.16668198255497_0900030012210108131812273HH_final.png,35.53037643432617,1.1096000671386719,10.023021697998047,0.37708282470703125,1.297760009765625,1.8671035766601562,0.3490447998046875,0.049591064453125,26.376056671142578,0.4291534423828125,15.043163299560547,0.16946792602539062,0.24204254150390625,6.999874114990234,0.0,0.0,0.0,0.13256072998046875,0.004100799560546875
view_090.png,121.38817680597175_31.16668198255497_0900030012210108131812273HH_final.png,37.396907806396484,0.8938789367675781,13.207340240478516,0.7248878479003906,2.9738426208496094,0.18320083618164062,0.20465850830078125,0.5693435668945312,18.139171600341797,0.7204055786132812,23.351573944091797,0.5689620971679688,0.0,1.0657310485839844,9.5367431640625e-05,0.0,0.0,0.0,0.0
view_180.png,121.38817680597175_31.16668198255497_0900030012210108131812273HH_final.png,40.83719253540039,2.2017478942871094,10.948848724365234,0.2913475036621094,1.7727851867675781,1.0897636413574219,0.4025459289550781,0.042438507080078125,19.123554229736328,0.8236885070800781,21.214008331298828,0.2056121826171875,0.0,0.7108688354492188,0.3218650817871094,0.01373291015625,0.0,0.0,0.0
view_270.png,121.38817680597175_31.16668198255497_0900030012210108131812273HH_final.png,44.49567794799805,1.5056610107421875,10.960769653320312,0.000762939453125,0.7765769958496094,0.3520011901855469,0.2984046936035156,0.10194778442382812,20.928001403808594,0.8467674255371094,18.023395538330078,0.00019073486328125,0.20847320556640625,0.38738250732421875,0.0,0.9957313537597656,0.0,0.118255615234375,0.0
view_000.png,121.38832068249464_31.16679723708209_0900030012200221075102996GF_final.png,35.58807373046875,3.3545494079589844,7.575321197509766,0.019741058349609375,0.19664764404296875,3.2158851623535156,0.09737014770507812,0.6125450134277344,24.980831146240234,1.5176773071289062,18.134307861328125,0.8632659912109375,1.0923385620117188,0.8170127868652344,0.013828277587890625,0.32138824462890625,0.0,0.5856513977050781,1.0135650634765625
view_090.png,121.38832068249464_31.16679723708209_0900030012200221075102996GF_final.png,41.763877868652344,1.3742446899414062,14.869880676269531,0.0,2.3611068725585938,1.1286735534667969,0.2533912658691406,0.07801055908203125,11.560344696044922,0.38471221923828125,25.753498077392578,0.05359649658203125,0.001621246337890625,0.3749847412109375,0.0,0.0,0.0,0.0,0.042057037353515625
view_180.png,121.38832068249464_31.16679723708209_0900030012200221075102996GF_final.png,40.233516693115234,2.46429443359375,6.074047088623047,0.032138824462890625,0.3712654113769531,1.1971473693847656,0.14505386352539062,0.19636154174804688,28.13129425048828,0.592041015625,17.867469787597656,0.4071235656738281,0.4208564758300781,0.7337570190429688,0.0,0.5869865417480469,0.0,0.0,0.5466461181640625
view_270.png,121.38832068249464_31.16679723708209_0900030012200221075102996GF_final.png,35.916996002197266,2.3950576782226562,2.719879150390625,0.0,2.2245407104492188,0.80718994140625,1.1529922485351562,0.17900466918945312,43.598079681396484,0.038909912109375,6.107997894287109,0.5414962768554688,0.22153854370117188,3.957843780517578,0.0,0.0,0.0,0.00476837158203125,0.13370513916015625
view_000.png,121.38846961737453_31.165815799053043_0900030012210108131821663HH_final.png,22.56908416748047,0.4790306091308594,4.2446136474609375,0.3781318664550781,5.044651031494141,1.1400222778320312,0.0,0.0194549560546875,54.23421859741211,0.9180068969726562,0.022792816162109375,0.06732940673828125,0.0,10.88266372680664,0.0,0.0,0.0,0.0,0.0
